Price,year,month,day
2.88,2017,6,22
2.89,2017,6,23
2.98,2017,6,26
2.99,2017,6,27
3.03,2017,6,28
3.07,2017,6,29
2.98,2017,6,30
2.98,2017,7,3
2.98,2017,7,4
2.98,2017,7,5
2.89,2017,7,6
2.91,2017,7,7
2.92,2017,7,10
2.98,2017,7,11
3.01,2017,7,12
2.96,2017,7,13
2.94,2017,7,14
3.04,2017,7,17
3.11,2017,7,18
3.11,2017,7,19
3.12,2017,7,20
3.06,2017,7,21
2.99,2017,7,24
2.99,2017,7,25
2.92,2017,7,26
2.95,2017,7,27
2.96,2017,7,28
2.87,2017,7,31
2.8,2017,8,1
2.8,2017,8,2
2.76,2017,8,3
2.76,2017,8,4
2.8,2017,8,7
2.81,2017,8,8
2.81,2017,8,9
2.89,2017,8,10
2.96,2017,8,11
3.02,2017,8,14
2.96,2017,8,15
2.94,2017,8,16
2.91,2017,8,17
2.9,2017,8,18
3,2017,8,21
3,2017,8,22
2.94,2017,8,23
2.97,2017,8,24
2.93,2017,8,25
2.95,2017,8,28
2.95,2017,8,29
2.95,2017,8,30
2.92,2017,8,31
2.88,2017,9,1
2.88,2017,9,4
2.88,2017,9,5
2.98,2017,9,6
2.92,2017,9,7
2.88,2017,9,8
2.88,2017,9,11
2.88,2017,9,12
3.02,2017,9,13
3.03,2017,9,14
3,2017,9,15
3.11,2017,9,18
3.18,2017,9,19
3.13,2017,9,20
3.11,2017,9,21
2.93,2017,9,22
2.96,2017,9,25
2.96,2017,9,26
2.98,2017,9,27
2.96,2017,9,28
2.94,2017,9,29
2.94,2017,10,2
2.73,2017,10,3
2.8,2017,10,4
2.8,2017,10,5
2.93,2017,10,6
2.87,2017,10,9
2.89,2017,10,10
2.89,2017,10,11
2.95,2017,10,12
2.99,2017,10,13
2.87,2017,10,16
2.88,2017,10,17
2.81,2017,10,18
2.83,2017,10,19
2.8,2017,10,20
2.95,2017,10,23
2.95,2017,10,24
2.98,2017,10,25
2.91,2017,10,26
2.78,2017,10,27
2.94,2017,10,30
2.84,2017,10,31
2.68,2017,11,1
2.68,2017,11,2
2.75,2017,11,3
3.01,2017,11,6
3.07,2017,11,7
3.16,2017,11,8
3.18,2017,11,9
3.17,2017,11,10
3.13,2017,11,13
3.06,2017,11,14
3.16,2017,11,15
3.09,2017,11,16
3.04,2017,11,17
3.04,2017,11,20
3.05,2017,11,21
3.05,2017,11,22
3.05,2017,11,23
3.05,2017,11,24
2.88,2017,11,27
2.88,2017,11,28
3.06,2017,11,29
3.06,2017,11,30
2.84,2017,12,1
2.91,2017,12,4
2.86,2017,12,5
2.86,2017,12,6
2.81,2017,12,7
2.78,2017,12,8
2.81,2017,12,11
2.87,2017,12,12
2.87,2017,12,13
2.69,2017,12,14
2.6,2017,12,15
2.71,2017,12,18
2.75,2017,12,19
2.72,2017,12,20
2.64,2017,12,21
2.63,2017,12,22
2.68,2017,12,26
2.76,2017,12,27
2.97,2017,12,28
3.69,2017,12,29
6.24,2018,1,2
6.24,2018,1,3
4.65,2018,1,4
4.18923,2018,1,5
2.89,2018,1,8
2.93,2018,1,9
3.16,2018,1,10
3.16,2018,1,11
4.06,2018,1,12
5.46,2018,1,16
3.92,2018,1,17
3.92,2018,1,18
3.2,2018,1,19
3.13,2018,1,22
3.35,2018,1,23
3.54,2018,1,24
3.54,2018,1,25
3.58,2018,1,26
3.6,2018,1,29
3.6,2018,1,30
3.34,2018,1,31
3.06,2018,2,1
2.91,2018,2,2
2.85,2018,2,5
2.75,2018,2,6
2.74,2018,2,7
2.74,2018,2,8
2.66,2018,2,9
2.6,2018,2,12
2.58,2018,2,13
2.53,2018,2,14
2.49,2018,2,15
2.49,2018,2,16
2.61,2018,2,20
2.65,2018,2,21
2.65,2018,2,22
2.58,2018,2,23
2.6,2018,2,26
2.59,2018,2,27
2.66,2018,2,28
2.67,2018,3,1
2.67,2018,3,2
2.7,2018,3,5
2.7,2018,3,6
2.8,2018,3,7
2.8,2018,3,8
2.71,2018,3,9
2.78,2018,3,12
2.76,2018,3,13
2.69,2018,3,14
2.7,2018,3,15
2.62,2018,3,16
2.62,2018,3,19
2.71,2018,3,20
2.74,2018,3,21
2.62,2018,3,22
2.58,2018,3,23
2.63,2018,3,26
2.6,2018,3,27
2.64,2018,3,28
2.81,2018,3,29
2.75,2018,4,2
2.75,2018,4,3
2.81,2018,4,4
2.81,2018,4,5
2.81,2018,4,6
2.78,2018,4,9
2.78,2018,4,10
2.74,2018,4,11
2.76,2018,4,12
2.82,2018,4,13
2.88,2018,4,16
2.84,2018,4,17
2.85,2018,4,18
2.8,2018,4,19
2.78,2018,4,20
2.78,2018,4,23
2.79,2018,4,24
2.81,2018,4,25
2.81,2018,4,26
2.82,2018,4,27
2.75,2018,4,30
2.75,2018,5,1
2.77,2018,5,2
2.75,2018,5,3
2.75,2018,5,4
2.74,2018,5,7
2.77,2018,5,8
2.75,2018,5,9
2.78,2018,5,10
2.75,2018,5,11
2.84,2018,5,14
2.83,2018,5,15
2.85,2018,5,16
2.75,2018,5,17
2.75,2018,5,18
2.77,2018,5,21
2.76,2018,5,22
2.89,2018,5,23
2.88,2018,5,24
2.88,2018,5,25
2.84,2018,5,29
2.83,2018,5,30
2.94,2018,5,31
2.91,2018,6,1
2.89,2018,6,4
2.89,2018,6,5
2.89,2018,6,6
3.02,2018,6,7
2.91,2018,6,8
3,2018,6,11
2.98,2018,6,12
2.98,2018,6,13
2.99,2018,6,14
3.02,2018,6,15
2.99,2018,6,18
2.95,2018,6,19
2.96,2018,6,20
3.08,2018,6,21
2.95,2018,6,22
2.96,2018,6,25
2.98,2018,6,26
3.01,2018,6,27
2.99,2018,6,28
2.96,2018,6,29
2.9,2018,7,2
2.9,2018,7,3
2.91,2018,7,5
2.91,2018,7,6
2.9,2018,7,9
2.9,2018,7,10
2.89,2018,7,11
2.89,2018,7,12
2.86,2018,7,13
2.76,2018,7,16
2.81,2018,7,17
2.8,2018,7,18
2.75,2018,7,19
2.79,2018,7,20
2.79,2018,7,23
2.73,2018,7,24
2.82,2018,7,25
2.82,2018,7,26
2.78,2018,7,27
2.75,2018,7,30
2.82,2018,7,31
2.8,2018,8,1
2.77,2018,8,2
2.86,2018,8,3
2.85,2018,8,6
2.95,2018,8,7
2.99,2018,8,8
3.02,2018,8,9
2.96,2018,8,10
2.92,2018,8,13
3.02,2018,8,14
3.02,2018,8,15
3.02,2018,8,16
3.01,2018,8,17
3.04,2018,8,20
3.01,2018,8,21
3.02,2018,8,22
3.01,2018,8,23
2.99,2018,8,24
2.98,2018,8,27
2.98,2018,8,28
2.96,2018,8,29
2.96,2018,8,30
2.98,2018,8,31
2.96,2018,9,4
3,2018,9,5
2.93,2018,9,6
2.88,2018,9,7
2.9,2018,9,10
2.94,2018,9,11
2.98,2018,9,12
2.94,2018,9,13
2.91,2018,9,14
2.95,2018,9,17
3,2018,9,18
3.11,2018,9,19
3.07,2018,9,20
3.02,2018,9,21
3.04,2018,9,24
3.12,2018,9,25
3.1,2018,9,26
3.05,2018,9,27
3.01,2018,9,28
3.13,2018,10,1
3.14,2018,10,2
3.26,2018,10,3
3.39,2018,10,4
3.25,2018,10,5
3.28,2018,10,8
3.4,2018,10,9
3.45,2018,10,10
3.16,2018,10,11
3.19,2018,10,12
3.26,2018,10,15
3.27,2018,10,16
3.3,2018,10,17
3.28,2018,10,18
3.2,2018,10,19
3.2,2018,10,22
3.28,2018,10,23
3.42,2018,10,24
3.42,2018,10,25
3.27,2018,10,26
3.2,2018,10,29
3.27,2018,10,30
3.31,2018,10,31
3.36,2018,11,1
3.26,2018,11,2
3.53,2018,11,5
3.53,2018,11,6
3.54,2018,11,7
3.54,2018,11,8
3.74,2018,11,9
3.96,2018,11,12
4.1,2018,11,13
4.1,2018,11,14
4.69,2018,11,15
4.3,2018,11,16
4.65,2018,11,19
4.65,2018,11,20
4.7,2018,11,21
4.28,2018,11,26
4.28,2018,11,27
4.5,2018,11,28
4.5,2018,11,29
4.61,2018,11,30
4.4,2018,12,3
4.4,2018,12,4
4.69,2018,12,5
4.44,2018,12,6
4.51,2018,12,7
4.54,2018,12,10
4.53,2018,12,11
4.53,2018,12,12
4.31,2018,12,13
3.99,2018,12,14
3.8,2018,12,17
3.8,2018,12,18
3.64,2018,12,19
3.7,2018,12,20
3.7,2018,12,21
3.42,2018,12,26
3.1,2018,12,27
3.25,2018,12,28
3.25,2019,1,2
2.72,2019,1,3
2.8,2019,1,4
2.74,2019,1,7
2.89,2019,1,8
2.92,2019,1,9
2.95,2019,1,10
2.95,2019,1,11
3.36,2019,1,14
3.54,2019,1,15
3.58,2019,1,16
3.58,2019,1,17
3.43,2019,1,18
3.43,2019,1,22
3.13,2019,1,23
3.13,2019,1,24
3.07,2019,1,25
3.05,2019,1,28
2.94,2019,1,29
3,2019,1,30
2.82,2019,1,31
2.7,2019,2,1
2.57,2019,2,4
2.54,2019,2,5
2.58,2019,2,6
2.62,2019,2,7
2.66,2019,2,8
2.76,2019,2,11
2.71,2019,2,12
2.61,2019,2,13
2.61,2019,2,14
2.59,2019,2,15
2.69,2019,2,19
2.69,2019,2,20
2.73,2019,2,21
2.74,2019,2,22
2.84,2019,2,25
2.74,2019,2,26
2.89,2019,2,27
2.89,2019,2,28
3.19,2019,3,1
4.25,2019,3,4
3.18,2019,3,5
3.18,2019,3,6
2.9,2019,3,7
2.9,2019,3,8
2.86,2019,3,11
2.83,2019,3,12
2.87,2019,3,13
2.95,2019,3,14
2.95,2019,3,15
2.9,2019,3,18
2.92,2019,3,19
2.86,2019,3,20
2.86,2019,3,21
2.75,2019,3,22
2.72,2019,3,25
2.74,2019,3,26
2.69,2019,3,27
2.69,2019,3,28
2.73,2019,3,29
2.73,2019,4,1
2.76,2019,4,2
2.74,2019,4,3
2.66,2019,4,4
2.62,2019,4,5
2.72,2019,4,8
2.71,2019,4,9
2.72,2019,4,10
2.72,2019,4,11
2.75,2019,4,12
2.75,2019,4,15
2.66,2019,4,16
2.55,2019,4,17
2.54,2019,4,18
2.61,2019,4,22
2.53,2019,4,23
2.53,2019,4,24
2.54,2019,4,25
2.58,2019,4,26
2.58,2019,4,29
2.59,2019,4,30
2.59,2019,5,1
2.63,2019,5,2
2.59,2019,5,3
2.54,2019,5,6
2.54,2019,5,7
2.64,2019,5,8
2.62,2019,5,9
2.64,2019,5,10
2.71,2019,5,13
2.7,2019,5,14
2.69,2019,5,15
2.62,2019,5,16
2.61,2019,5,17
2.7,2019,5,20
2.73,2019,5,21
2.73,2019,5,22
2.56,2019,5,23
2.6,2019,5,24
2.65,2019,5,28
2.69,2019,5,29
2.69,2019,5,30
2.59,2019,5,31
2.5,2019,6,3
2.45,2019,6,4
2.45,2019,6,5
2.4,2019,6,6
2.43,2019,6,7
2.42,2019,6,10
2.41,2019,6,11
2.43,2019,6,12
2.43,2019,6,13
2.37,2019,6,14
2.46,2019,6,17
2.44,2019,6,18
2.43,2019,6,19
2.38,2019,6,20
2.27,2019,6,21
2.31,2019,6,24
2.31,2019,6,25
2.34,2019,6,26
2.32,2019,6,27
2.42,2019,6,28
2.33,2019,7,1
2.3,2019,7,2
2.29,2019,7,3
2.39,2019,7,8
2.41,2019,7,9
2.49,2019,7,10
2.54,2019,7,11
2.54,2019,7,12
2.53,2019,7,15
2.53,2019,7,16
2.44,2019,7,17
2.38,2019,7,18
2.3,2019,7,19
2.33,2019,7,22
2.34,2019,7,23
2.33,2019,7,24
2.26,2019,7,25
2.23,2019,7,26
2.23,2019,7,29
2.22,2019,7,30
2.28,2019,7,31
2.36,2019,8,1
2.12,2019,8,2
2.02,2019,8,5
2.15,2019,8,6
2.18,2019,8,7
2.13,2019,8,8
2.09,2019,8,9
2.21,2019,8,12
2.24,2019,8,13
2.22,2019,8,14
2.19,2019,8,15
2.2,2019,8,16
2.26,2019,8,19
2.35,2019,8,20
2.31,2019,8,21
2.28,2019,8,22
2.15,2019,8,23
2.23,2019,8,26
2.24,2019,8,27
2.24,2019,8,28
2.36,2019,8,29
2.33,2019,8,30
2.39,2019,9,3
2.48,2019,9,4
2.49,2019,9,5
2.49,2019,9,6
2.65,2019,9,9
2.67,2019,9,10
2.63,2019,9,11
2.62,2019,9,12
2.61,2019,9,13
2.75,2019,9,16
2.7,2019,9,17
2.72,2019,9,18
2.65,2019,9,19
2.34,2019,9,20
2.55,2019,9,23
2.55,2019,9,24
2.54,2019,9,25
2.57,2019,9,26
2.41,2019,9,27
2.37,2019,9,30
2.36,2019,10,1
2.36,2019,10,2
2.31,2019,10,3
2.25,2019,10,4
2.36,2019,10,7
2.29,2019,10,8
2.26,2019,10,9
2.26,2019,10,10
2.13,2019,10,11
2.13,2019,10,14
2.29,2019,10,15
2.44,2019,10,16
2.29,2019,10,17
2.08,2019,10,18
2.13,2019,10,21
2.21,2019,10,22
2.34,2019,10,23
2.33,2019,10,24
2.26,2019,10,25
2.49,2019,10,28
2.61,2019,10,29
2.71,2019,10,30
2.73,2019,10,31
2.54,2019,11,1
2.77,2019,11,4
2.77,2019,11,5
2.82,2019,11,6
2.84,2019,11,7
2.87,2019,11,8
2.72,2019,11,12
2.66,2019,11,13
2.68,2019,11,14
2.7,2019,11,15
2.64,2019,11,18
2.53,2019,11,19
2.56,2019,11,20
2.53,2019,11,21
2.62,2019,11,22
2.51,2019,11,25
2.51,2019,11,26
2.46,2019,11,27
2.46,2019,11,29
2.29,2019,12,2
2.42,2019,12,3
2.43,2019,12,4
2.42,2019,12,5
2.31,2019,12,6
2.17,2019,12,9
2.18,2019,12,10
2.28,2019,12,11
2.28,2019,12,12
2.28,2019,12,13
2.34,2019,12,16
2.3,2019,12,17
2.26,2019,12,18
2.21,2019,12,19
2.27,2019,12,20
2.17,2019,12,23
2.11,2019,12,24
2.09,2019,12,26
1.75,2019,12,27
2.06,2019,12,30
2.09,2019,12,31
2.05,2020,1,2
2.06,2020,1,3
2.1,2020,1,6
2.17,2020,1,7
2.09,2020,1,8
2.05,2020,1,9
2.05,2020,1,10
2.03,2020,1,13
2.15,2020,1,14
2.01,2020,1,15
2.06,2020,1,16
2.07,2020,1,17
1.98,2020,1,21
1.89,2020,1,22
1.95,2020,1,23
1.91,2020,1,24
2.03,2020,1,27
1.96,2020,1,28
1.93,2020,1,29
1.94,2020,1,30
1.91,2020,1,31
1.9,2020,2,3
1.89,2020,2,4
1.89,2020,2,5
1.86,2020,2,6
1.93,2020,2,7
1.85,2020,2,10
1.85,2020,2,11
1.91,2020,2,12
1.95,2020,2,13
1.93,2020,2,14
2.04,2020,2,18
2.01,2020,2,19
1.98,2020,2,20
1.96,2020,2,21
1.94,2020,2,24
1.93,2020,2,25
1.96,2020,2,26
1.78,2020,2,27
1.79,2020,2,28
1.79,2020,3,1
1.75,2020,3,2
1.78,2020,3,3
1.83,2020,3,4
1.89,2020,3,5
1.76,2020,3,6
1.76,2020,3,8
1.74,2020,3,9
1.91,2020,3,10
1.96,2020,3,11
1.82,2020,3,12
1.94,2020,3,13
1.94,2020,3,15
1.89,2020,3,16
1.89,2020,3,17
1.73,2020,3,18
1.68,2020,3,19
1.76,2020,3,20
1.76,2020,3,22
1.7,2020,3,23
1.73,2020,3,24
1.8,2020,3,25
1.73,2020,3,26
1.7,2020,3,27
1.7,2020,3,29
1.65,2020,3,30
1.71,2020,3,31
1.69,2020,4,1
1.55,2020,4,2
1.5,2020,4,3
1.64,2020,4,6
1.83,2020,4,7
1.86,2020,4,8
1.74,2020,4,9
1.86,2020,4,13
1.76,2020,4,14
1.68,2020,4,15
1.59,2020,4,16
1.71,2020,4,17
1.78,2020,4,20
1.92,2020,4,21
1.9,2020,4,22
1.86,2020,4,23
1.81,2020,4,24
1.68,2020,4,27
1.8,2020,4,28
1.73,2020,4,29
1.63,2020,4,30
1.69,2020,5,1
1.78,2020,5,4
1.93,2020,5,5
1.9,2020,5,6
1.84,2020,5,7
1.74,2020,5,8
1.7,2020,5,11
1.61,2020,5,12
1.56,2020,5,13
1.6,2020,5,14
1.66,2020,5,15
1.77,2020,5,18
1.85,2020,5,19
1.83,2020,5,20
1.75,2020,5,21
1.7,2020,5,22
1.79,2020,5,26
1.78,2020,5,27
1.79,2020,5,28
1.7,2020,5,29
1.59,2020,6,1
1.58,2020,6,2
1.84,2020,6,3
1.68,2020,6,4
1.8,2020,6,5
1.68,2020,6,8
1.68,2020,6,9
1.72,2020,6,10
1.77,2020,6,11
1.67,2020,6,12
1.64,2020,6,15
1.43,2020,6,16
1.55,2020,6,17
1.51,2020,6,18
1.49,2020,6,19
1.64,2020,6,22
1.61,2020,6,23
1.64,2020,6,24
1.53,2020,6,25
1.42,2020,6,26
1.67,2020,6,29
1.76,2020,6,30
1.69,2020,7,1
1.71,2020,7,6
1.76,2020,7,7
1.78,2020,7,8
1.88,2020,7,9
1.79,2020,7,10
1.75,2020,7,13
1.74,2020,7,14
1.76,2020,7,15
1.79,2020,7,16
1.79,2020,7,17
1.71,2020,7,20
1.66,2020,7,21
1.69,2020,7,22
1.75,2020,7,23
1.77,2020,7,24
1.85,2020,7,27
1.83,2020,7,28
1.77,2020,7,29
1.81,2020,7,30
1.83,2020,7,31
1.95,2020,8,3
2.07,2020,8,4
2.23,2020,8,5
2.26,2020,8,6
2.15,2020,8,7
2.18,2020,8,10
2.19,2020,8,11
